date,service_id,agency_name,trip_id,trip_headsign,direction_id,route_id,route_short_name,route_long_name,route_desc,route_type,route_color,shape_id,shape_points,wheelchair_accessible,bikes_allowed,weekday,weekend,ridership_count,avg_wait_time_min,avg_delay_min,fare_collected,weather_condition,bus_id,driver_id
2025-11-11,3302,London Transit,2234267,Fanshawe College via Oxford,0,104,104,Route 104,,3,A685BC,75746,157,0,0,1,0,53,5.5,2.6,172.25,Sunny,BUS3364,DRV9331
2025-11-19,3302,London Transit,2234308,Downtown via Oxford,1,104,104,Route 104,,3,A685BC,75751,191,0,0,1,0,63,5.8,2.4,204.75,Cloudy,BUS2759,DRV9331
2025-11-12,3302,London Transit,2235153,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,48,9.2,3.8,156,Cloudy,BUS2838,DRV9940
2025-11-17,3302,London Transit,2234193,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,43,7.4,6.3,139.75,Sunny,BUS1147,DRV8064
2025-10-29,3302,London Transit,2234284,Fanshawe College via Oxford,0,104,104,Route 104,,3,A685BC,75748,194,0,0,1,0,61,6.4,4.1,198.25,Sunny,BUS0855,DRV9331
2025-09-25,3302,London Transit,2235138,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,40,9.7,5.5,130,Cloudy,BUS0590,DRV9940
2025-10-21,3302,London Transit,2235109,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,37,8,6.2,120.25,Sunny,BUS7821,DRV9940
2025-10-30,3302,London Transit,2234360,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,50,3.9,2.3,162.5,Cloudy,BUS3564,DRV4068
2025-10-23,3302,London Transit,2235105,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,52,9.2,3.3,169,Snow,BUS0907,DRV9940
2025-09-21,6404,London Transit,2235365,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,0,1,46,8.7,3.1,149.5,Sunny,BUS6871,DRV5596
2025-09-26,3602,London Transit,2234426,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,42,4.4,3.2,136.5,Sunny,BUS9140,DRV0697
2025-10-13,30,London Transit,2238341,Stoney Creek via Hyde Park,0,19,19,Route 19,,3,B99355,75841,365,0,0,1,0,55,7.1,3.8,178.75,Sunny,BUS0477,DRV0747
2025-11-17,3302,London Transit,2234115,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,43,4.5,2.4,139.75,Sunny,BUS6926,DRV8064
2025-11-17,3602,London Transit,2234506,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,50,6,2.6,162.5,Sunny,BUS9628,DRV0697
2025-11-14,3302,London Transit,2234272,Fanshawe College via Oxford,0,104,104,Route 104,,3,A685BC,75748,194,0,0,1,0,54,3.6,2.6,175.5,Rain,BUS5379,DRV9331
2025-09-23,3302,London Transit,2235099,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,52,4.7,4,169,Rain,BUS1330,DRV9940
2025-10-24,3302,London Transit,2234161,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,38,6.6,4.6,123.5,Rain,BUS0356,DRV8064
2025-10-09,3302,London Transit,2235113,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,50,4,4.2,162.5,Cloudy,BUS1939,DRV9940
2025-10-27,3302,London Transit,2234359,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,44,10.9,2.9,143,Sunny,BUS2031,DRV4068
2025-10-15,3302,London Transit,2234157,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,55,7.7,3.6,178.75,Sunny,BUS7495,DRV8064
2025-09-18,3302,London Transit,2235149,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,48,6.1,3.4,156,Sunny,BUS0163,DRV9940
2025-11-05,3302,London Transit,2234287,Fanshawe College via Oxford,0,104,104,Route 104,,3,A685BC,75748,194,0,0,1,0,59,4,3.5,191.75,Windy,BUS2559,DRV9331
2025-09-27,3903,London Transit,2235229,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,0,1,49,4.6,1.4,159.25,Sunny,BUS4435,DRV5899
2025-09-29,3302,London Transit,2234094,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,42,6.5,2.3,136.5,Rain,BUS8293,DRV8064
2025-10-14,3602,London Transit,2234447,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,52,4.1,1.7,169,Sunny,BUS2229,DRV0697
2025-10-23,3302,London Transit,2235158,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,48,7.3,6.2,156,Sunny,BUS0457,DRV9940
2025-10-27,3302,London Transit,2234287,Fanshawe College via Oxford,0,104,104,Route 104,,3,A685BC,75748,194,0,0,1,0,58,8.8,4.6,188.5,Windy,BUS2559,DRV9331
2025-11-06,3302,London Transit,2234187,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,49,5.2,2.1,159.25,Sunny,BUS7229,DRV8064
2025-11-19,3302,London Transit,2235129,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,40,7.2,1.1,130,Sunny,BUS2764,DRV9940
2025-09-25,3302,London Transit,2235121,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,50,4.7,4.2,162.5,Sunny,BUS5068,DRV9940
2025-11-16,6404,London Transit,2234570,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,0,1,38,5.8,3.2,123.5,Windy,BUS9367,DRV5995
2025-11-07,3602,London Transit,2234451,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,39,8.3,0.6,126.75,Sunny,BUS2745,DRV0697
2025-11-01,3903,London Transit,2235215,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,0,1,54,2.5,3.2,175.5,Rain,BUS5438,DRV5899
2025-10-23,3302,London Transit,2234125,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,42,3.2,0.1,136.5,Windy,BUS5047,DRV8064
2025-11-18,3302,London Transit,2235060,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,48,5,1.9,156,Sunny,BUS1683,DRV9940
2025-10-03,3302,London Transit,2234280,Fanshawe College via Oxford,0,104,104,Route 104,,3,A685BC,75748,194,0,0,1,0,47,6.6,4,152.75,Rain,BUS8555,DRV9331
2025-11-06,3602,London Transit,2234502,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,55,3,2.5,178.75,Cloudy,BUS3552,DRV0697
2025-11-04,3302,London Transit,2235104,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,62,6.2,3.1,201.5,Rain,BUS4837,DRV9940
2025-10-26,6404,London Transit,2235377,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,0,1,44,3.9,2.5,143,Sunny,BUS4515,DRV5596
2025-11-05,3302,London Transit,2235058,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,47,7.7,5.6,152.75,Rain,BUS3033,DRV9940
2025-10-19,6404,London Transit,2234559,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,0,1,51,5,4.2,165.75,Sunny,BUS9019,DRV5995
2025-10-13,30,London Transit,2229668,1A Pond Mills via Wellington & Dundas,0,1,1,Route 1,,3,70C2DA,75634,205,0,0,1,0,41,7.2,3.7,133.25,Sunny,BUS6428,DRV4055
2025-11-18,3302,London Transit,2234496,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,45,4.4,3.7,146.25,Sunny,BUS8315,DRV4068
2025-11-03,3302,London Transit,2234307,Downtown via Oxford,1,104,104,Route 104,,3,A685BC,75751,191,0,0,1,0,46,5.6,3.1,149.5,Sunny,BUS5001,DRV9331
2025-10-23,3302,London Transit,2234173,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,49,5.5,3.4,159.25,Sunny,BUS2988,DRV8064
2025-10-17,3302,London Transit,2234101,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,47,4.6,1.4,152.75,Cloudy,BUS5111,DRV8064
2025-10-06,3302,London Transit,2234359,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,39,6.7,1.6,126.75,Sunny,BUS2031,DRV4068
2025-09-29,3602,London Transit,2234392,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,50,5.5,2.3,162.5,Sunny,BUS3594,DRV0697
2025-09-22,3302,London Transit,2234169,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,63,9.3,4,204.75,Sunny,BUS0934,DRV8064
2025-11-17,3302,London Transit,2234441,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,36,7.7,2,117,Sunny,BUS3125,DRV4068
2025-09-23,3302,London Transit,2235098,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,39,5.2,0.8,126.75,Cloudy,BUS4693,DRV9940
2025-10-10,3302,London Transit,2235074,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,44,6.2,0.5,143,Sunny,BUS4622,DRV9940
2025-09-24,3302,London Transit,2234175,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,36,5.7,2.7,117,Sunny,BUS3280,DRV8064
2025-10-21,3602,London Transit,2234067,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,65,7.3,3.3,211.25,Sunny,BUS1776,DRV6758
2025-10-10,3602,London Transit,2234059,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,43,7.7,2.9,139.75,Sunny,BUS8027,DRV6758
2025-10-23,3602,London Transit,2234443,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,48,5.6,1,156,Sunny,BUS5148,DRV0697
2025-11-04,3302,London Transit,2234299,Downtown via Oxford,1,104,104,Route 104,,3,A685BC,75751,191,0,0,1,0,40,7.2,2.3,130,Rain,BUS6633,DRV9331
2025-10-29,3302,London Transit,2235047,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,45,4.2,0,146.25,Snow,BUS7819,DRV9940
2025-10-09,3602,London Transit,2234100,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,44,5.9,0.4,143,Sunny,BUS2426,DRV6758
2025-09-27,3903,London Transit,2235257,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,0,1,40,8.6,3.5,130,Sunny,BUS8030,DRV5899
2025-10-06,3302,London Transit,2234056,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,53,7.3,1.1,172.25,Cloudy,BUS1166,DRV8064
2025-11-16,6404,London Transit,2235399,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,0,1,36,4.4,4.9,117,Sunny,BUS9334,DRV5596
2025-11-18,3302,London Transit,2234110,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,57,4.7,1.4,185.25,Rain,BUS3331,DRV8064
2025-10-02,3302,London Transit,2235157,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,47,7.8,1,152.75,Rain,BUS7090,DRV9940
2025-10-04,3903,London Transit,2235216,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,0,1,40,7.6,3.2,130,Sunny,BUS1657,DRV5899
2025-10-28,3302,London Transit,2235067,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,53,3.5,2.2,172.25,Sunny,BUS0639,DRV9940
2025-09-17,3302,London Transit,2234415,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,50,3.1,3.3,162.5,Sunny,BUS1982,DRV4068
2025-11-08,3903,London Transit,2235221,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,0,1,57,4.6,2,185.25,Sunny,BUS7354,DRV5899
2025-11-05,3302,London Transit,2234147,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,46,7.8,0.3,149.5,Cloudy,BUS4152,DRV8064
2025-11-04,3302,London Transit,2234134,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,45,4.5,1.5,146.25,Rain,BUS8111,DRV8064
2025-09-16,3302,London Transit,2235124,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,52,6.3,1.6,169,Sunny,BUS2111,DRV9940
2025-09-25,3302,London Transit,2235058,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,31,5.5,5.2,100.75,Sunny,BUS3033,DRV9940
2025-10-10,3602,London Transit,2234076,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,39,7,3.9,126.75,Sunny,BUS8720,DRV6758
2025-10-24,3302,London Transit,2234193,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,48,9.1,0.3,156,Rain,BUS1147,DRV8064
2025-09-29,3302,London Transit,2234151,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,48,6.6,2,156,Rain,BUS1461,DRV8064
2025-11-01,3903,London Transit,2235206,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,0,1,64,5.6,0,208,Rain,BUS4776,DRV5899
2025-11-18,3602,London Transit,2234472,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,43,2.2,1.8,139.75,Cloudy,BUS8266,DRV0697
2025-11-11,3302,London Transit,2234278,Fanshawe College via Oxford,0,104,104,Route 104,,3,A685BC,75748,194,0,0,1,0,46,6.9,4.6,149.5,Cloudy,BUS9315,DRV9331
2025-09-21,6404,London Transit,2235393,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,0,1,44,7.5,2.9,143,Rain,BUS8121,DRV5596
2025-09-15,3302,London Transit,2234173,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,52,3.6,2.5,169,Snow,BUS2988,DRV8064
2025-09-29,3302,London Transit,2234278,Fanshawe College via Oxford,0,104,104,Route 104,,3,A685BC,75748,194,0,0,1,0,51,6.3,2.5,165.75,Sunny,BUS9315,DRV9331
2025-10-10,3602,London Transit,2234477,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,50,5.4,4.3,162.5,Rain,BUS2410,DRV0697
2025-10-20,3302,London Transit,2234155,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,47,4.9,4,152.75,Cloudy,BUS7958,DRV8064
2025-11-21,3302,London Transit,2235154,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,40,8.3,4.8,130,Cloudy,BUS1508,DRV9940
2025-09-24,3602,London Transit,2234398,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,40,5.6,3.7,130,Sunny,BUS8229,DRV0697
2025-11-03,3302,London Transit,2234057,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,47,7.2,2.1,152.75,Windy,BUS4347,DRV8064
2025-10-09,3302,London Transit,2235087,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,60,3.7,2.6,195,Sunny,BUS9632,DRV9940
2025-10-03,3602,London Transit,2234501,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,45,2.9,1.3,146.25,Rain,BUS0271,DRV0697
2025-09-22,3302,London Transit,2235164,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,38,5.2,0.7,123.5,Cloudy,BUS7387,DRV9940
2025-10-13,30,London Transit,2235916,White Oaks Mall via Richmond & Wellington,0,13,13,Route 13,,3,929EBC,75770,163,0,0,1,0,39,5.5,0,126.75,Cloudy,BUS7160,DRV9540
2025-10-17,3302,London Transit,2234147,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,54,6.1,0.5,175.5,Sunny,BUS4152,DRV8064
2025-10-28,3602,London Transit,2234447,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,56,10.4,5.4,182,Sunny,BUS2229,DRV0697
2025-10-12,6404,London Transit,2235372,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75765,76,0,0,0,1,39,6.7,1,126.75,Sunny,BUS6581,DRV5596
2025-09-24,3302,London Transit,2235080,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,49,3.1,0.9,159.25,Cloudy,BUS3592,DRV9940
2025-11-19,3302,London Transit,2234351,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,53,6.8,3.2,172.25,Sunny,BUS1738,DRV4068
2025-11-14,3302,London Transit,2235111,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,39,4.1,1.7,126.75,Rain,BUS9538,DRV9940
2025-09-18,3302,London Transit,2235161,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,52,1.7,1.7,169,Sunny,BUS6859,DRV9940
2025-11-20,3302,London Transit,2235165,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,42,9.6,3.2,136.5,Cloudy,BUS7168,DRV9940
2025-10-13,30,London Transit,2233968,Barker & Huron via White Oaks Mall,1,10,10,Route 10,,3,6E9BCF,75738,482,0,0,1,0,46,5.9,1.4,149.5,Sunny,BUS5065,DRV8857
2025-10-16,3302,London Transit,2235019,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,43,8.7,4.2,139.75,Cloudy,BUS1203,DRV9940
2025-11-14,3302,London Transit,2234073,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,41,9,1.2,133.25,Cloudy,BUS5651,DRV8064
2025-09-22,3302,London Transit,2235124,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,44,6.3,2,143,Sunny,BUS2111,DRV9940
2025-11-03,3302,London Transit,2235050,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,38,7.3,4.4,123.5,Cloudy,BUS3189,DRV9940
2025-10-21,3302,London Transit,2234186,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,47,3.7,1.8,152.75,Rain,BUS1031,DRV8064
2025-10-07,3302,London Transit,2234492,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,52,6.4,2.7,169,Sunny,BUS1458,DRV4068
2025-10-17,3302,London Transit,2235060,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,53,4.6,1.9,172.25,Sunny,BUS1683,DRV9940
2025-11-01,3903,London Transit,2234339,Downtown via Oxford,1,104,104,Route 104,,3,A685BC,75751,191,0,0,0,1,54,6.9,1.9,175.5,Sunny,BUS2052,DRV2849
2025-10-17,3302,London Transit,2235154,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,49,5.7,4,159.25,Sunny,BUS1508,DRV9940
2025-10-13,30,London Transit,2230418,2B Bonaventure via Dundas,0,2,2,Route 2,,3,75AAAE,75650,180,0,0,1,0,40,6.8,2.8,130,Sunny,BUS2228,DRV7762
2025-10-30,3302,London Transit,2234440,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,45,8.1,1,146.25,Sunny,BUS4804,DRV4068
2025-11-12,3302,London Transit,2234279,Fanshawe College via Oxford,0,104,104,Route 104,,3,A685BC,75748,194,0,0,1,0,36,5.5,0,117,Sunny,BUS9103,DRV9331
2025-10-10,3302,London Transit,2234122,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,52,8.7,4.8,169,Sunny,BUS1845,DRV8064
2025-10-10,3302,London Transit,2234062,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,48,7.5,1.1,156,Sunny,BUS5471,DRV8064
2025-09-23,3302,London Transit,2234436,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,38,5.8,3.4,123.5,Sunny,BUS5722,DRV4068
2025-09-16,3602,London Transit,2234048,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,35,8.9,4.5,113.75,Sunny,BUS9520,DRV6758
2025-10-01,3602,London Transit,2234400,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,54,5.1,2.4,175.5,Cloudy,BUS0559,DRV0697
2025-11-20,3602,London Transit,2234426,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,51,5.6,3.8,165.75,Cloudy,BUS9140,DRV0697
2025-11-05,3302,London Transit,2234270,Fanshawe College via Oxford,0,104,104,Route 104,,3,A685BC,75748,194,0,0,1,0,68,5.4,3.9,221,Sunny,BUS4751,DRV9331
2025-10-21,3302,London Transit,2234115,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,35,7.6,0.3,113.75,Windy,BUS6926,DRV8064
2025-11-01,3903,London Transit,2234527,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,0,1,65,7.5,0.7,211.25,Rain,BUS3676,DRV2858
2025-10-21,3302,London Transit,2234099,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,28,4.5,0.7,91,Cloudy,BUS9002,DRV8064
2025-10-29,3602,London Transit,2234481,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,40,8.7,3.5,130,Rain,BUS8994,DRV0697
2025-09-25,3602,London Transit,2234174,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,51,8.2,3.8,165.75,Sunny,BUS9610,DRV6758
2025-09-30,3302,London Transit,2235142,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,56,7.2,1.9,182,Rain,BUS6580,DRV9940
2025-11-07,3302,London Transit,2234151,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,58,4.3,0.1,188.5,Sunny,BUS1461,DRV8064
2025-10-09,3302,London Transit,2234052,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,53,7.6,4.7,172.25,Sunny,BUS1558,DRV8064
2025-11-06,3602,London Transit,2234363,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,48,2.7,4,156,Cloudy,BUS2617,DRV0697
2025-09-22,3302,London Transit,2234054,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,48,5,1.6,156,Sunny,BUS2927,DRV8064
2025-10-21,3302,London Transit,2235084,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,36,8.3,3.3,117,Sunny,BUS0569,DRV9940
2025-11-17,3602,London Transit,2234067,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,43,6.1,0.6,139.75,Windy,BUS1776,DRV6758
2025-11-15,3903,London Transit,2234198,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,0,1,54,4.3,0.2,175.5,Cloudy,BUS5362,DRV1714
2025-11-04,3302,London Transit,2235066,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,48,2.2,0.1,156,Sunny,BUS7910,DRV9940
2025-09-30,3602,London Transit,2234444,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,42,4.6,1.7,136.5,Sunny,BUS9529,DRV0697
2025-10-29,3302,London Transit,2234097,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,48,5.1,4.9,156,Cloudy,BUS7116,DRV8064
2025-10-21,3302,London Transit,2234079,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,44,6.6,4.6,143,Rain,BUS0079,DRV8064
2025-10-02,3302,London Transit,2235080,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,57,6,3,185.25,Windy,BUS3592,DRV9940
2025-10-06,3302,London Transit,2234144,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,46,7.8,4.5,149.5,Sunny,BUS2010,DRV8064
2025-10-13,30,London Transit,2235913,13A White Oaks Mall via Westminster Park,0,13,13,Route 13,,3,929EBC,75771,328,0,0,1,0,52,5,4.2,169,Sunny,BUS1242,DRV9540
2025-10-13,30,London Transit,2231480,4B White Oaks Mall via Downtown,0,4,4,Route 4,,3,A685BC,75682,301,0,0,1,0,48,6.3,0.8,156,Windy,BUS2532,DRV7881
2025-10-21,3302,London Transit,2235148,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,38,4,2,123.5,Sunny,BUS2217,DRV9940
2025-10-22,3302,London Transit,2235163,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,70,6.6,2.7,227.5,Sunny,BUS6911,DRV9940
2025-10-27,3302,London Transit,2235031,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,42,9.7,3.6,136.5,Windy,BUS6015,DRV9940
2025-11-18,3602,London Transit,2234502,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,27,4.7,2.7,87.75,Windy,BUS3552,DRV0697
2025-09-18,3302,London Transit,2234125,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,45,9.4,1.7,146.25,Sunny,BUS5047,DRV8064
2025-10-31,3302,London Transit,2235084,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,59,5.5,2.6,191.75,Sunny,BUS0569,DRV9940
